rebalance_date,strategy,universe,asset,weight,mrc,rc,rc_share
2020-08-09,rp_sample_crypto,crypto,btc_return,0.030293893994599756,0.09177929746224323,0.002780352308220035,0.2003616084631187
2020-08-09,rp_sample_crypto,crypto,eth_return,0.025121079636989247,0.11067887576481697,0.0027803728522204064,0.20036308893339816
2020-08-09,rp_sample_crypto,crypto,gold_return,0.2554272794876701,0.01086698491902317,0.002775724394099627,0.20002810529006662
2020-08-09,rp_sample_crypto,crypto,moex_return,0.18863962685480853,0.014725725930496484,0.002777855444695035,0.2001816760169669
2020-08-09,rp_sample_crypto,crypto,ofz_return,0.5005181200259324,0.005519014839404822,0.0027623669318141246,0.1990655212964496
2020-08-09,rp_sample_crypto,crypto,ruonia_return,0.0,-1.5416398410031924e-05,-0.0,-0.0
2020-08-09,rp_shrink_base,base,gold_return,0.16658413972994088,0.010148809252991506,0.001690630658692854,0.25108424416951547
2020-08-09,rp_shrink_base,base,moex_return,0.13192960751002913,0.012826292858777334,0.001692167782667183,0.2513125303474011
2020-08-09,rp_shrink_base,base,ofz_return,0.2600290747578912,0.006478933469313834,0.0016847110754436105,0.25020509645130007
2020-08-09,rp_shrink_base,base,ruonia_return,0.44145717800213874,0.003773437034248497,0.0016658108645081012,0.24739812903178343
2020-08-09,rp_shrink_crypto,crypto,btc_return,0.02812850332525472,0.07907470300438371,0.0022242530464023367,0.16689401036905213
2020-08-09,rp_shrink_crypto,crypto,eth_return,0.023613574582544847,0.09419475926702298,0.0022242749732367044,0.16689565562129904
2020-08-09,rp_shrink_crypto,crypto,gold_return,0.1877293388794604,0.011834429443625932,0.0022216696154675163,0.16670016590071654
2020-08-09,rp_shrink_crypto,crypto,moex_return,0.15702042675612576,0.014153999637895202,0.0022224670634483543,0.16676000140000832
2020-08-09,rp_shrink_crypto,crypto,ofz_return,0.25764708139113285,0.00861385842066828,0.0022193354816016156,0.1665250271222181
2020-08-09,rp_shrink_crypto,crypto,ruonia_return,0.34586107506548147,0.006405285065244372,0.002215338778766291,0.16622513958670607
2020-11-08,aw_base,base,gold_return,0.2,0.00780833249489783,0.001561666498979566,0.15154509356180462
2020-11-08,aw_base,base,moex_return,0.3,0.021656808567480597,0.006497042570244179,0.6304770735787967
2020-11-08,aw_base,base,ofz_return,0.35,0.006421411528037103,0.002247494034812986,0.21809822648298247
2020-11-08,aw_base,base,ruonia_return,0.15,-8.271011803495011e-06,-1.2406517705242516e-06,-0.00012039362358388938
2020-11-08,aw_crypto,crypto,btc_return,0.05,0.09705606251768786,0.004852803125884393,0.26796537999424414
2020-11-08,aw_crypto,crypto,eth_return,0.05,0.11875577059275763,0.0059377885296378816,0.32787684115660615
2020-11-08,aw_crypto,crypto,gold_return,0.2,0.007740122994418848,0.0015480245988837697,0.08547987402739089
2020-11-08,aw_crypto,crypto,moex_return,0.25,0.016144910109324857,0.004036227527331214,0.22287515381276216
2020-11-08,aw_crypto,crypto,ofz_return,0.35,0.004960770202419904,0.0017362695708469664,0.09587451278268366
2020-11-08,aw_crypto,crypto,ruonia_return,0.1,-1.2995923565735226e-05,-1.2995923565735226e-06,-7.176177368690875e-05
2020-11-08,ew_base,base,gold_return,0.25,0.012048832935395734,0.0030122082338489334,0.32855509531704646
2020-11-08,ew_base,base,moex_return,0.25,0.018962167854819426,0.004740541963704856,0.5170722260291185
2020-11-08,ew_base,base,ofz_return,0.25,0.005671398543578408,0.001417849635894602,0.1546512346098159
2020-11-08,ew_base,base,ruonia_return,0.25,-1.0215255293902463e-05,-2.5538138234756156e-06,-0.0002785559559811303
2020-11-08,ew_crypto,crypto,btc_return,0.16666666666666666,0.11120319337531556,0.01853386556255259,0.4258989949043395
2020-11-08,ew_crypto,crypto,eth_return,0.16666666666666666,0.13041051463082723,0.021735085771804538,0.49946144009346327
2020-11-08,ew_crypto,crypto,gold_return,0.16666666666666666,0.005960397070611666,0.0009933995117686108,0.02282782575349828
2020-11-08,ew_crypto,crypto,moex_return,0.16666666666666666,0.010425124775337476,0.0017375207958895793,0.03992736205500142
2020-11-08,ew_crypto,crypto,ofz_return,0.16666666666666666,0.003115912175645041,0.0005193186959408401,0.011933684847866905
2020-11-08,ew_crypto,crypto,ruonia_return,0.16666666666666666,-1.287434031796757e-05,-2.1457233863279284e-06,-4.9307654169362506e-05
2020-11-08,hybrid_base,base,gold_return,0.12013016904541385,0.008420497401492335,0.0010115557762877423,0.1723101731193646
2020-11-08,hybrid_base,base,moex_return,0.16450393207226083,0.021185309911895198,0.0034850667826762014,0.5936523469415337
2020-11-08,hybrid_base,base,ofz_return,0.21333978817416338,0.0064541153348704715,0.001376919598392886,0.2345468830608853
2020-11-08,hybrid_base,base,ruonia_return,0.5020261107081619,-5.956816365922103e-06,-2.9904773523866007e-06,-0.0005094031217836647
2020-11-08,hybrid_crypto,crypto,btc_return,0.04131716288351676,0.09312014203692469,0.0038474600762758333,0.24017181028057674
2020-11-08,hybrid_crypto,crypto,eth_return,0.03845175918719961,0.11353601985521768,0.004365659694545944,0.27251962882561154
2020-11-08,hybrid_crypto,crypto,gold_return,0.22959646391765612,0.009184313624749108,0.002108685931753146,0.1316314938952025
2020-11-08,hybrid_crypto,crypto,moex_return,0.2155494105154828,0.016014836787805617,0.0034519886291131687,0.21548511009491192
2020-11-08,hybrid_crypto,crypto,ofz_return,0.42508520349614476,0.005284824399085232,0.002246500655126537,0.1402343672037523
2020-11-08,hybrid_crypto,crypto,ruonia_return,0.05,-1.3587934078819421e-05,-6.793967039409711e-07,-4.241030005491392e-05
2020-11-08,hybrid_loose_base,base,gold_return,0.07220827047266215,0.009561956813842334,0.0006904523638618421,0.2142557151843863
2020-11-08,hybrid_loose_base,base,moex_return,0.08320629131561735,0.020197460179651648,0.0016805557555436763,0.5214967666955457
2020-11-08,hybrid_loose_base,base,ofz_return,0.1313436610786614,0.0064915133477889886,0.0008526191290396036,0.26457802280596204
2020-11-08,hybrid_loose_base,base,ruonia_return,0.7132417771330591,-1.4932831111132038e-06,-1.065071899933165e-06,-0.0003305046858940659
2020-11-08,hybrid_loose_crypto,crypto,btc_return,0.0361074606136268,0.0896681658191082,0.0032376897656096067,0.21792385939776585
2020-11-08,hybrid_loose_crypto,crypto,eth_return,0.03152281469951937,0.109019385135614,0.0034365978762854964,0.23131205477226813
2020-11-08,hybrid_loose_crypto,crypto,gold_return,0.24735434226824973,0.010183994124419105,0.0025190551683094077,0.16955368304427826
2020-11-08,hybrid_loose_crypto,crypto,moex_return,0.1948790568247724,0.015821095870396307,0.003083200241157134,0.20752540993456678
2020-11-08,hybrid_loose_crypto,crypto,ofz_return,0.47013632559383156,0.005489285867646666,0.0025807126879495513,0.17370375473539462
2020-11-08,hybrid_loose_crypto,crypto,ruonia_return,0.02,-1.3937244151176097e-05,-2.7874488302352194e-07,-1.876188427350059e-05
2020-11-08,hybrid_ruonia_capped_base,base,gold_return,0.18092841556850903,0.008437111515991512,0.0015265132185631656,0.17258034819736323
2020-11-08,hybrid_ruonia_capped_base,base,moex_return,0.2477598759839592,0.02117807690476771,0.005247077707503998,0.5932097323284279
2020-11-08,hybrid_ruonia_capped_base,base,ofz_return,0.32131170844753176,0.006453810156742647,0.0020736847674590127,0.23444096969988734
2020-11-08,hybrid_ruonia_capped_base,base,ruonia_return,0.25,-8.174771399748704e-06,-2.043692849937176e-06,-0.00023105022567875328
2020-11-08,hybrid_ruonia_capped_crypto,crypto,btc_return,0.04131716288351676,0.09312014203692469,0.0038474600762758333,0.24017181028057674
2020-11-08,hybrid_ruonia_capped_crypto,crypto,eth_return,0.03845175918719961,0.11353601985521768,0.004365659694545944,0.27251962882561154
2020-11-08,hybrid_ruonia_capped_crypto,crypto,gold_return,0.22959646391765612,0.009184313624749108,0.002108685931753146,0.1316314938952025
2020-11-08,hybrid_ruonia_capped_crypto,crypto,moex_return,0.2155494105154828,0.016014836787805617,0.0034519886291131687,0.21548511009491192
2020-11-08,hybrid_ruonia_capped_crypto,crypto,ofz_return,0.42508520349614476,0.005284824399085232,0.002246500655126537,0.1402343672037523
2020-11-08,hybrid_ruonia_capped_crypto,crypto,ruonia_return,0.05,-1.3587934078819421e-05,-6.793967039409711e-07,-4.241030005491392e-05
2020-11-08,hybrid_unconstrained_base,base,gold_return,0.040260333465427185,0.012316617733929792,0.0004958711371342076,0.3319024744761117
2020-11-08,hybrid_unconstrained_base,base,moex_return,0.029007861444418092,0.017112352310545705,0.0004963927448123776,0.33225160324390185
2020-11-08,hybrid_unconstrained_base,base,ofz_return,0.07667955552087684,0.006429623406589082,0.0004930206649838767,0.3299945619374071
2020-11-08,hybrid_unconstrained_base,base,ruonia_return,0.8540522495692778,1.0236010979410059e-05,8.742088203580987e-06,0.005851360342579606
2020-11-08,hybrid_unconstrained_crypto,crypto,btc_return,0.03263426306223964,0.08674994683143017,0.0028310205855321944,0.20034676019484665
2020-11-08,hybrid_unconstrained_crypto,crypto,eth_return,0.02690347755422552,0.1052297742721512,0.002831046870167038,0.20034862031605552
2020-11-08,hybrid_unconstrained_crypto,crypto,gold_return,0.25919313129129506,0.010904433724169445,0.0028263543219258767,0.20001653624645205
2020-11-08,hybrid_unconstrained_crypto,crypto,moex_return,0.18109860456645854,0.015620104808983789,0.002828779184088793,0.20018813983024158
2020-11-08,hybrid_unconstrained_crypto,crypto,ofz_return,0.5001705235257813,0.005624886273569448,0.0028134023122242118,0.1990999434124042
2020-11-08,hybrid_unconstrained_crypto,crypto,ruonia_return,0.0,-1.4153191713629794e-05,-0.0,-0.0
2020-11-08,mv_sample_base,base,gold_return,0.0007621604204238895,0.00024680352718038455,1.8810388003790074e-07,0.0009594629756846725
2020-11-08,mv_sample_base,base,moex_return,1.3877787807814454e-17,0.000362671256183093,5.0330747373024804e-21,2.5672244843235514e-17
2020-11-08,mv_sample_base,base,ofz_return,0.0011703689553395622,0.00024679993418316455,2.88846981147823e-07,0.001473324122786753
2020-11-08,mv_sample_base,base,ruonia_return,0.9980674706242365,0.00019595294678373499,0.000195574261957808,0.9975672129015284
2020-11-08,mv_sample_crypto,crypto,btc_return,0.0,0.004272688942293275,0.0,0.0
2020-11-08,mv_sample_crypto,crypto,eth_return,8.314219346081612e-05,0.0002459407238997801,2.044805124636868e-08,0.0001044674908651616
2020-11-08,mv_sample_crypto,crypto,gold_return,0.0006754460980199258,0.000246615095871625,1.6657520421929902e-07,0.0008510196602833913
2020-11-08,mv_sample_crypto,crypto,moex_return,1.0333801956502465e-19,0.0006728849302052634,6.953459608256176e-23,3.5524680046748893e-19
2020-11-08,mv_sample_crypto,crypto,ofz_return,0.0007684449072725279,0.0002466273024616861,1.8951949457104405e-07,0.0009682402410540994
2020-11-08,mv_sample_crypto,crypto,ruonia_return,0.9984729668012468,0.00019565825739887216,0.00019535948074421387,0.9980762726077973
2020-11-08,mv_shrink_base,base,gold_return,0.07316625110344928,0.005840434883570396,0.00042732272524465616,0.07317504400119364
2020-11-08,mv_shrink_base,base,moex_return,0.014576364836635863,0.005840535118745633,8.513377073202071e-05,0.014578366773581862
2020-11-08,mv_shrink_base,base,ofz_return,0.2806015812882672,0.005840080177876399,0.0016387357327623821,0.2806182593789287
2020-11-08,mv_shrink_base,base,ruonia_return,0.6316558027716477,0.0058394790917274545,0.003688540853453357,0.6316283298462959
2020-11-08,mv_shrink_crypto,crypto,btc_return,6.933467471748679e-19,0.02126106688860402,1.4741291568680886e-20,1.3869840419876967e-18
2020-11-08,mv_shrink_crypto,crypto,eth_return,0.0,0.029065484724790886,0.0,0.0
2020-11-08,mv_shrink_crypto,crypto,gold_return,0.15998817016157973,0.010628477574884958,0.001700430678809229,0.15999074470689365
2020-11-08,mv_shrink_crypto,crypto,moex_return,0.10003712401075802,0.010628500168082528,0.0010632445893628344,0.10003894647258345
2020-11-08,mv_shrink_crypto,crypto,ofz_return,0.30357220935402585,0.010628313875127679,0.0032264607247805576,0.3035724187749132
2020-11-08,mv_shrink_crypto,crypto,ruonia_return,0.43640249647363644,0.010628194356495882,0.004638170550181816,0.4363978900456097
2020-11-08,rp_sample_base,base,gold_return,0.040260333465427185,0.012316617733929792,0.0004958711371342076,0.3319024744761117
2020-11-08,rp_sample_base,base,moex_return,0.029007861444418092,0.017112352310545705,0.0004963927448123776,0.33225160324390185
2020-11-08,rp_sample_base,base,ofz_return,0.07667955552087684,0.006429623406589082,0.0004930206649838767,0.3299945619374071
2020-11-08,rp_sample_base,base,ruonia_return,0.8540522495692778,1.0236010979410059e-05,8.742088203580987e-06,0.005851360342579606
2020-11-08,rp_sample_crypto,crypto,btc_return,0.03263426306223964,0.08674994683143017,0.0028310205855321944,0.20034676019484665
2020-11-08,rp_sample_crypto,crypto,eth_return,0.02690347755422552,0.1052297742721512,0.002831046870167038,0.20034862031605552
2020-11-08,rp_sample_crypto,crypto,gold_return,0.25919313129129506,0.010904433724169445,0.0028263543219258767,0.20001653624645205
2020-11-08,rp_sample_crypto,crypto,moex_return,0.18109860456645854,0.015620104808983789,0.002828779184088793,0.20018813983024158
2020-11-08,rp_sample_crypto,crypto,ofz_return,0.5001705235257813,0.005624886273569448,0.0028134023122242118,0.1990999434124042
2020-11-08,rp_sample_crypto,crypto,ruonia_return,0.0,-1.4153191713629794e-05,-0.0,-0.0
2020-11-08,rp_shrink_base,base,gold_return,0.1620431787170219,0.010395916514648114,0.0016845873577103637,0.25116670063290225
2020-11-08,rp_shrink_base,base,moex_return,0.12534711233731347,0.013451967490860067,0.0016861652802347255,0.25140196394084785
2020-11-08,rp_shrink_base,base,ofz_return,0.2584626535910274,0.006494332915550023,0.0016785425186566125,0.25026543405623086
2020-11-08,rp_shrink_base,base,ruonia_return,0.4541470553546373,0.0036502577340051592,0.001657753801183934,0.24716590137001915
2020-11-08,rp_shrink_crypto,crypto,btc_return,0.03050357014646977,0.07436489893501907,0.0022683949110994897,0.16688323990160828
2020-11-08,rp_shrink_crypto,crypto,eth_return,0.025475899757507144,0.08904167401332588,0.002268416761404119,0.16688484740372864
2020-11-08,rp_shrink_crypto,crypto,gold_return,0.1904608599253411,0.011896381066971471,0.002265794968014933,0.1666919650387581
2020-11-08,rp_shrink_crypto,crypto,moex_return,0.15210577973790745,0.01490253184880799,0.002266761226931939,0.16676305161097033
2020-11-08,rp_shrink_crypto,crypto,ofz_return,0.25678252653900113,0.008815292773452025,0.0022636131505480096,0.16653145120319424
2020-11-08,rp_shrink_crypto,crypto,ruonia_return,0.34467136389377356,0.006556174335088153,0.002259725550000188,0.1662454448417405
2021-02-21,aw_base,base,gold_return,0.2,0.007587655301408153,0.0015175310602816307,0.1474291123540669
2021-02-21,aw_base,base,moex_return,0.3,0.02165635258709333,0.0064969057761279985,0.6311785482959417
2021-02-21,aw_base,base,ofz_return,0.35,0.006514912432573917,0.0022802193514008706,0.2215247672671743
2021-02-21,aw_base,base,ruonia_return,0.15,-9.087462413402394e-06,-1.363119362010359e-06,-0.0001324279171831471
2021-02-21,aw_crypto,crypto,btc_return,0.05,0.09407112088104881,0.004703556044052441,0.2591825704335604
2021-02-21,aw_crypto,crypto,eth_return,0.05,0.12221402594404772,0.0061107012972023865,0.3367212497368403
2021-02-21,aw_crypto,crypto,gold_return,0.2,0.007363055062936697,0.0014726110125873396,0.08114607414400345
2021-02-21,aw_crypto,crypto,moex_return,0.25,0.01663681433895176,0.00415920358473794,0.22918682502188112
2021-02-21,aw_crypto,crypto,ofz_return,0.35,0.004871747911356347,0.0017051117689747214,0.09395768797486796
2021-02-21,aw_crypto,crypto,ruonia_return,0.1,-3.5280369426595944e-05,-3.5280369426595946e-06,-0.000194407311153297
2021-02-21,ew_base,base,gold_return,0.25,0.012301669238843684,0.003075417309710921,0.3358697681732785
2021-02-21,ew_base,base,moex_return,0.25,0.018564727370546714,0.004641181842636679,0.5068686661202852
2021-02-21,ew_base,base,ofz_return,0.25,0.005766170458436391,0.0014415426146090979,0.15743248314687083
2021-02-21,ew_base,base,ruonia_return,0.25,-6.260074643847585e-06,-1.5650186609618963e-06,-0.00017091744043462364
2021-02-21,ew_crypto,crypto,btc_return,0.16666666666666666,0.10628107515570258,0.01771351252595043,0.40661961808116287
2021-02-21,ew_crypto,crypto,eth_return,0.16666666666666666,0.13547774235651944,0.022579623726086573,0.5183228319322317
2021-02-21,ew_crypto,crypto,gold_return,0.16666666666666666,0.005506056622187859,0.0009176761036979765,0.021065562590210182
2021-02-21,ew_crypto,crypto,moex_return,0.16666666666666666,0.011204892001435336,0.0018674820002392224,0.04286867534591223
2021-02-21,ew_crypto,crypto,ofz_return,0.16666666666666666,0.0029515878148284017,0.0004919313024714003,0.011292447956894259
2021-02-21,ew_crypto,crypto,ruonia_return,0.16666666666666666,-4.4208260451489546e-05,-7.368043408581591e-06,-0.00016913590641120594
2021-02-21,hybrid_base,base,gold_return,0.11972205777110799,0.008279817263954149,0.0009912767608093358,0.1688676121629413
2021-02-21,hybrid_base,base,moex_return,0.16504303189199757,0.021122563969425818,0.003486131998846704,0.5938753026444603
2021-02-21,hybrid_base,base,ofz_return,0.21297144446224295,0.006552455374904938,0.0013954858859678923,0.23772611109947167
2021-02-21,hybrid_base,base,ruonia_return,0.5022634658746514,-5.481681586208874e-06,-2.753248392310526e-06,-0.0004690259068732088
2021-02-21,hybrid_crypto,crypto,btc_return,0.04184940509710543,0.09031251543794157,0.0037795250439010045,0.23574726901726298
2021-02-21,hybrid_crypto,crypto,eth_return,0.03823150223090908,0.11637744144830323,0.0044492844123582955,0.27752340230875305
2021-02-21,hybrid_crypto,crypto,gold_return,0.2284635596925538,0.009021628427047294,0.00206111334466676,0.1285616146198904
2021-02-21,hybrid_crypto,crypto,moex_return,0.21514526194174083,0.01633960436859796,0.0035153884619064206,0.21927179203814853
2021-02-21,hybrid_crypto,crypto,ofz_return,0.42631027103769087,0.00522712511154323,0.0022283771230499146,0.13899466599574214
2021-02-21,hybrid_crypto,crypto,ruonia_return,0.05,-3.166147766077989e-05,-1.5830738830389944e-06,-9.874397979747112e-05
2021-02-21,hybrid_loose_base,base,gold_return,0.07155529243377279,0.009567208522368078,0.0006845844035929311,0.2119274100714986
2021-02-21,hybrid_loose_base,base,moex_return,0.0840688510271961,0.02001028812613356,0.0016822419314871933,0.5207731490560612
2021-02-21,hybrid_loose_base,base,ofz_return,0.13075431113958874,0.0065957799745321915,0.0008624266669982509,0.2669821996444638
2021-02-21,hybrid_loose_base,base,ruonia_return,0.7136215453994424,1.4360234721576414e-06,1.0247772894310093e-06,0.0003172412279762414
2021-02-21,hybrid_loose_crypto,crypto,btc_return,0.03695904815536868,0.08694305431445526,0.0032133325311827863,0.21617956646897793
2021-02-21,hybrid_loose_crypto,crypto,eth_return,0.03117040356945452,0.11130795775474263,0.003469513963707123,0.2334143812548998
2021-02-21,hybrid_loose_crypto,crypto,gold_return,0.2455416955080861,0.010175050148349305,0.002498399065305491,0.16808183453252376
2021-02-21,hybrid_loose_crypto,crypto,moex_return,0.19423241910678535,0.016010413338473334,0.003109741313631219,0.2092103828308164
2021-02-21,hybrid_loose_crypto,crypto,ofz_return,0.47209643366030546,0.005451791930102197,0.0025737715272592804,0.17315257837579232
2021-02-21,hybrid_loose_crypto,crypto,ruonia_return,0.020000000000000004,-2.879449526486695e-05,-5.75889905297339e-07,-3.874346301010256e-05
2021-02-21,hybrid_ruonia_capped_base,base,gold_return,0.18039974398527506,0.008266529591959141,0.0014912798220361294,0.16853191180623048
2021-02-21,hybrid_ruonia_capped_base,base,moex_return,0.24869035208861162,0.02113931563589246,0.005257143848402389,0.5941182133088323
2021-02-21,hybrid_ruonia_capped_base,base,ofz_return,0.32090990392611335,0.006550764457867421,0.002102205192816832,0.23757356259985843
2021-02-21,hybrid_ruonia_capped_base,base,ruonia_return,0.25000000000000006,-7.917336773173671e-06,-1.9793341932934182e-06,-0.00022368771492108409
2021-02-21,hybrid_ruonia_capped_crypto,crypto,btc_return,0.04184940509710543,0.09031251543794157,0.0037795250439010045,0.23574726901726298
2021-02-21,hybrid_ruonia_capped_crypto,crypto,eth_return,0.03823150223090908,0.11637744144830323,0.0044492844123582955,0.27752340230875305
2021-02-21,hybrid_ruonia_capped_crypto,crypto,gold_return,0.2284635596925538,0.009021628427047294,0.00206111334466676,0.1285616146198904
2021-02-21,hybrid_ruonia_capped_crypto,crypto,moex_return,0.21514526194174083,0.01633960436859796,0.0035153884619064206,0.21927179203814853
2021-02-21,hybrid_ruonia_capped_crypto,crypto,ofz_return,0.42631027103769087,0.00522712511154323,0.0022283771230499146,0.13899466599574214
2021-02-21,hybrid_ruonia_capped_crypto,crypto,ruonia_return,0.05,-3.166147766077989e-05,-1.5830738830389944e-06,-9.874397979747112e-05
2021-02-21,hybrid_unconstrained_base,base,gold_return,0.039444136356589644,0.012646871757397822,0.0004988449340831022,0.3302109543492401
2021-02-21,hybrid_unconstrained_base,base,moex_return,0.03008607361912029,0.016594906962983543,0.0004992755925907748,0.3304960292234163
2021-02-21,hybrid_unconstrained_base,base,ofz_return,0.07594283338993836,0.0065319833531310755,0.0004960573234926842,0.3283656924441395
2021-02-21,hybrid_unconstrained_base,base,ruonia_return,0.8545269566343517,1.9317999125193205e-05,1.6507751000716418e-05,0.01092732398320418
2021-02-21,hybrid_unconstrained_crypto,crypto,btc_return,0.03369879745165344,0.08406357463691334,0.0028328413747512942,0.20034737965419738
2021-02-21,hybrid_unconstrained_crypto,crypto,eth_return,0.02646304392031223,0.10705026370355333,0.0028328758300681382,0.20034981644169506
2021-02-21,hybrid_unconstrained_crypto,crypto,gold_return,0.2569270246235898,0.011007996915684708,0.0028282518946125255,0.20002279730095568
2021-02-21,hybrid_unconstrained_crypto,crypto,moex_return,0.18029022167529057,0.015700337417501244,0.002830617313378158,0.20019008709547195
2021-02-21,hybrid_unconstrained_crypto,crypto,ofz_return,0.5026209123291542,0.0056007644373218205,0.002815061331227375,0.19908991950768018
2021-02-21,hybrid_unconstrained_crypto,crypto,ruonia_return,8.645956460200263e-19,-2.6517236027374817e-05,-2.2926686813753647e-23,-1.6214468159874451e-21
2021-02-21,mv_sample_base,base,gold_return,0.0,0.00042733185071267037,0.0,0.0
2021-02-21,mv_sample_base,base,moex_return,0.0007261483048021175,0.00025401684365858405,1.8445390041386533e-07,0.0008976703126357915
2021-02-21,mv_sample_base,base,ofz_return,7.623296525288703e-20,0.0004010788186902155,3.057542764888018e-23,1.4879953004496152e-19
2021-02-21,mv_sample_base,base,ruonia_return,0.9992738516951979,0.0002054454034226641,0.00020529621959123934,0.9991023296873642
2021-02-21,mv_sample_crypto,crypto,btc_return,0.00013785555390450266,0.000255729762581501,3.525376807053978e-08,0.00017548814778903748
2021-02-21,mv_sample_crypto,crypto,eth_return,0.00023062911080336276,0.0002707930103324389,6.245275118473621e-08,0.00031088074352249426
2021-02-21,mv_sample_crypto,crypto,gold_return,8.067988822597211e-20,0.001710332594153369,1.3798944252553074e-22,6.868914447611405e-19
2021-02-21,mv_sample_crypto,crypto,moex_return,6.788220240597811e-05,0.0002520789357210371,1.7111673336898987e-08,8.51794297124473e-05
2021-02-21,mv_sample_crypto,crypto,ofz_return,0.0,0.0005215604540274794,0.0,0.0
2021-02-21,mv_sample_crypto,crypto,ruonia_return,0.9995636331328862,0.00020086256980048926,0.000200774920030185,0.999428451678976
2021-02-21,mv_shrink_base,base,gold_return,0.06473480975052893,0.005752838761062441,0.0003724089227228457,0.06474328588577323
2021-02-21,mv_shrink_base,base,moex_return,0.015724824321468534,0.005752923893791732,9.046371756465368e-05,0.01572711600397678
2021-02-21,mv_shrink_base,base,ofz_return,0.27128829417123823,0.005752480183005556,0.0015605805361014295,0.27130690386755846
2021-02-21,mv_shrink_base,base,ruonia_return,0.6482520717567644,0.0057518249311128275,0.003728632427976099,0.6482226942426915
2021-02-21,mv_shrink_crypto,crypto,btc_return,3.615412899940143e-18,0.021212007362009604,7.669016505023481e-20,7.269130258479542e-18
2021-02-21,mv_shrink_crypto,crypto,eth_return,0.0,0.028081259871806454,0.0,0.0
2021-02-21,mv_shrink_crypto,crypto,gold_return,0.15452338435248214,0.010550272294194843,0.0016302637807392134,0.15452567835930597
2021-02-21,mv_shrink_crypto,crypto,moex_return,0.10277370809702255,0.010550321227100992,0.001084295634123898,0.10277571052278178
2021-02-21,mv_shrink_crypto,crypto,ofz_return,0.30176710445530375,0.01055013287350899,0.003183683048857521,0.30176759651905
2021-02-21,mv_shrink_crypto,crypto,ruonia_return,0.4409358030951916,0.010550001097744519,0.004651873206689132,0.440931014598862
2021-02-21,rp_sample_base,base,gold_return,0.039444136356589644,0.012646871757397822,0.0004988449340831022,0.3302109543492401
2021-02-21,rp_sample_base,base,moex_return,0.03008607361912029,0.016594906962983543,0.0004992755925907748,0.3304960292234163
2021-02-21,rp_sample_base,base,ofz_return,0.07594283338993836,0.0065319833531310755,0.0004960573234926842,0.3283656924441395
2021-02-21,rp_sample_base,base,ruonia_return,0.8545269566343517,1.9317999125193205e-05,1.6507751000716418e-05,0.01092732398320418
2021-02-21,rp_sample_crypto,crypto,btc_return,0.03369879745165344,0.08406357463691334,0.0028328413747512942,0.20034737965419738
2021-02-21,rp_sample_crypto,crypto,eth_return,0.02646304392031223,0.10705026370355333,0.0028328758300681382,0.20034981644169506
2021-02-21,rp_sample_crypto,crypto,gold_return,0.2569270246235898,0.011007996915684708,0.0028282518946125255,0.20002279730095568
2021-02-21,rp_sample_crypto,crypto,moex_return,0.18029022167529057,0.015700337417501244,0.002830617313378158,0.20019008709547195
2021-02-21,rp_sample_crypto,crypto,ofz_return,0.5026209123291542,0.0056007644373218205,0.002815061331227375,0.19908991950768018
2021-02-21,rp_sample_crypto,crypto,ruonia_return,8.645956460200263e-19,-2.6517236027374817e-05,-2.2926686813753647e-23,-1.6214468159874451e-21
2021-02-21,rp_shrink_base,base,gold_return,0.15709558086458705,0.010640169457118475,0.0016715236013636647,0.251247528210197
2021-02-21,rp_shrink_base,base,moex_return,0.12522201726655657,0.013359277984957157,0.0016728757385010343,0.2514507686031464
2021-02-21,rp_shrink_base,base,ofz_return,0.2546416564389965,0.006540510575413532,0.001665486446880076,0.250340080573689
2021-02-21,rp_shrink_base,base,ruonia_return,0.4630407454298599,0.0035483052725691078,0.0016430099184231019,0.24696162261296756
2021-02-21,rp_shrink_crypto,crypto,btc_return,0.031186068219610036,0.072166727263103,0.0022505964796131215,0.16688746338605548
2021-02-21,rp_shrink_crypto,crypto,eth_return,0.024733386246122976,0.09099525374832977,0.00225062075752141,0.16688926365481413
2021-02-21,rp_shrink_crypto,crypto,gold_return,0.18936183748708396,0.01187149456989262,0.0022480080254728063,0.16669552291628162
2021-02-21,rp_shrink_crypto,crypto,moex_return,0.1502193563175208,0.014971394397005042,0.0022489932294938353,0.16676857830469827
2021-02-21,rp_shrink_crypto,crypto,ofz_return,0.257808676486064,0.00871087434172632,0.002245738985076876,0.16652726778950636
2021-02-21,rp_shrink_crypto,crypto,ruonia_return,0.34669067524359815,0.006466155432168707,0.0022417557930086295,0.1662319039486443
2021-05-23,aw_base,base,gold_return,0.2,0.008069288058429503,0.0016138576116859007,0.15507675083975517
2021-05-23,aw_base,base,moex_return,0.3,0.02162487470661657,0.006487462411984971,0.6233849781795218
2021-05-23,aw_base,base,ofz_return,0.35,0.006591075667470914,0.0023068764836148194,0.22166943792142432
2021-05-23,aw_base,base,ruonia_return,0.15,-9.100214979830977e-06,-1.3650322469746466e-06,-0.0001311669407012828
2021-05-23,aw_crypto,crypto,btc_return,0.05,0.08924464290445241,0.004462232145222621,0.247184825533665
2021-05-23,aw_crypto,crypto,eth_return,0.05,0.12147303382132249,0.006073651691066125,0.3364492219921312
2021-05-23,aw_crypto,crypto,gold_return,0.2,0.006792542536499656,0.0013585085072999313,0.07525441918624785
