rebalance_date,strategy,universe,asset,weight
2020-05-10,aw_crypto,crypto,ofz_return,0.35
2020-05-10,aw_crypto,crypto,ruonia_return,0.1
2020-05-10,ew_base,base,gold_return,0.25
2020-05-10,ew_base,base,moex_return,0.25
2020-05-10,ew_base,base,ofz_return,0.25
2020-05-10,ew_base,base,ruonia_return,0.25
2020-05-10,ew_crypto,crypto,btc_return,0.16666666666666666
2020-05-10,ew_crypto,crypto,eth_return,0.16666666666666666
2020-05-10,ew_crypto,crypto,gold_return,0.16666666666666666
2020-05-10,ew_crypto,crypto,moex_return,0.16666666666666666
2020-05-10,ew_crypto,crypto,ofz_return,0.16666666666666666
2020-05-10,ew_crypto,crypto,ruonia_return,0.16666666666666666
2020-05-10,hybrid_base,base,gold_return,0.24600767695810483
2020-05-10,hybrid_base,base,moex_return,0.2465070837380897
2020-05-10,hybrid_base,base,ofz_return,0.43248523930380556
2020-05-10,hybrid_base,base,ruonia_return,0.07500000000000001
2020-05-10,hybrid_crypto,crypto,btc_return,0.02709061350750843
2020-05-10,hybrid_crypto,crypto,eth_return,0.026727152466581527
2020-05-10,hybrid_crypto,crypto,gold_return,0.12008260581251551
2020-05-10,hybrid_crypto,crypto,moex_return,0.1382147404023066
2020-05-10,hybrid_crypto,crypto,ofz_return,0.20990734627816154
2020-05-10,hybrid_crypto,crypto,ruonia_return,0.4779775415329264
2020-05-10,hybrid_loose_base,base,gold_return,0.2736122831329677
2020-05-10,hybrid_loose_base,base,moex_return,0.2144113339809435
2020-05-10,hybrid_loose_base,base,ofz_return,0.48197638288608885
2020-05-10,hybrid_loose_base,base,ruonia_return,0.03
2020-05-10,hybrid_loose_crypto,crypto,btc_return,0.013344981612013487
2020-05-10,hybrid_loose_crypto,crypto,eth_return,0.01276344394653044
2020-05-10,hybrid_loose_crypto,crypto,gold_return,0.0721321693000248
2020-05-10,hybrid_loose_crypto,crypto,moex_return,0.07114358464369057
2020-05-10,hybrid_loose_crypto,crypto,ofz_return,0.12585175404505844
2020-05-10,hybrid_loose_crypto,crypto,ruonia_return,0.7047640664526822
2020-05-10,hybrid_ruonia_capped_base,base,gold_return,0.24600767695810483
2020-05-10,hybrid_ruonia_capped_base,base,moex_return,0.2465070837380897
2020-05-10,hybrid_ruonia_capped_base,base,ofz_return,0.43248523930380556
2020-05-10,hybrid_ruonia_capped_base,base,ruonia_return,0.07500000000000001
2020-05-10,hybrid_ruonia_capped_crypto,crypto,btc_return,0.03892162071014206
2020-05-10,hybrid_ruonia_capped_crypto,crypto,eth_return,0.03839942903759284
2020-05-10,hybrid_ruonia_capped_crypto,crypto,gold_return,0.17252505691777104
2020-05-10,hybrid_ruonia_capped_crypto,crypto,moex_return,0.19857585362540173
2020-05-10,hybrid_ruonia_capped_crypto,crypto,ofz_return,0.3015780397090924
2020-05-10,hybrid_ruonia_capped_crypto,crypto,ruonia_return,0.25000000000000006
2020-05-10,hybrid_unconstrained_base,base,gold_return,0.0441711366115733
2020-05-10,hybrid_unconstrained_base,base,moex_return,0.02898350267468129
2020-05-10,hybrid_unconstrained_base,base,ofz_return,0.07754003873870466
2020-05-10,hybrid_unconstrained_base,base,ruonia_return,0.8493053219750407
2020-05-10,hybrid_unconstrained_crypto,crypto,btc_return,0.004181224336984279
2020-05-10,hybrid_unconstrained_crypto,crypto,eth_return,0.0034543043332654335
2020-05-10,hybrid_unconstrained_crypto,crypto,gold_return,0.040165088031716804
2020-05-10,hybrid_unconstrained_crypto,crypto,moex_return,0.02642945496162778
2020-05-10,hybrid_unconstrained_crypto,crypto,ofz_return,0.06981468628104676
2020-05-10,hybrid_unconstrained_crypto,crypto,ruonia_return,0.855955242055359
2020-05-10,mv_sample_base,base,gold_return,0.0007140052514785812
2020-05-10,mv_sample_base,base,moex_return,0.0
2020-05-10,mv_sample_base,base,ofz_return,0.0009181999402471663
2020-05-10,mv_sample_base,base,ruonia_return,0.9983677948082743
2020-05-10,mv_sample_crypto,crypto,btc_return,0.0
2020-05-10,mv_sample_crypto,crypto,eth_return,0.0
2020-05-10,mv_sample_crypto,crypto,gold_return,0.0007140039749579004
2020-05-10,mv_sample_crypto,crypto,moex_return,8.268558963252544e-17
2020-05-10,mv_sample_crypto,crypto,ofz_return,0.0009181922576353418
2020-05-10,mv_sample_crypto,crypto,ruonia_return,0.9983678037674066
2020-05-10,mv_shrink_base,base,gold_return,0.08685143088371125
2020-05-10,mv_shrink_base,base,moex_return,0.013200717804330662
2020-05-10,mv_shrink_base,base,ofz_return,0.2870061045526415
2020-05-10,mv_shrink_base,base,ruonia_return,0.6129417467593166
2020-05-10,mv_shrink_crypto,crypto,btc_return,0.0
2020-05-10,mv_shrink_crypto,crypto,eth_return,0.0
2020-05-10,mv_shrink_crypto,crypto,gold_return,0.17240973617112687
2020-05-10,mv_shrink_crypto,crypto,moex_return,0.09408995651208425
2020-05-10,mv_shrink_crypto,crypto,ofz_return,0.30010296658844343
2020-05-10,mv_shrink_crypto,crypto,ruonia_return,0.4333973407283455
2020-05-10,rp_sample_base,base,gold_return,0.0441711366115733
2020-05-10,rp_sample_base,base,moex_return,0.02898350267468129
2020-05-10,rp_sample_base,base,ofz_return,0.07754003873870466
2020-05-10,rp_sample_base,base,ruonia_return,0.8493053219750407
2020-05-10,rp_sample_crypto,crypto,btc_return,0.004181224336984279
2020-05-10,rp_sample_crypto,crypto,eth_return,0.0034543043332654335
2020-05-10,rp_sample_crypto,crypto,gold_return,0.040165088031716804
2020-05-10,rp_sample_crypto,crypto,moex_return,0.02642945496162778
2020-05-10,rp_sample_crypto,crypto,ofz_return,0.06981468628104676
2020-05-10,rp_sample_crypto,crypto,ruonia_return,0.855955242055359
2020-05-10,rp_shrink_base,base,gold_return,0.17483950530544365
2020-05-10,rp_shrink_base,base,moex_return,0.12530710794066688
2020-05-10,rp_shrink_base,base,ofz_return,0.2568762575436714
2020-05-10,rp_shrink_base,base,ruonia_return,0.4429771292102182
2020-05-10,rp_shrink_crypto,crypto,btc_return,0.02742157795624534
2020-05-10,rp_shrink_crypto,crypto,eth_return,0.022758099615857005
2020-05-10,rp_shrink_crypto,crypto,gold_return,0.19977622503056894
2020-05-10,rp_shrink_crypto,crypto,moex_return,0.15538301049352116
2020-05-10,rp_shrink_crypto,crypto,ofz_return,0.2527931950311401
2020-05-10,rp_shrink_crypto,crypto,ruonia_return,0.34186789187266753
2020-08-09,aw_base,base,gold_return,0.2
2020-08-09,aw_base,base,moex_return,0.3
2020-08-09,aw_base,base,ofz_return,0.35
2020-08-09,aw_base,base,ruonia_return,0.15
2020-08-09,aw_crypto,crypto,btc_return,0.05
2020-08-09,aw_crypto,crypto,eth_return,0.05
2020-08-09,aw_crypto,crypto,gold_return,0.2
2020-08-09,aw_crypto,crypto,moex_return,0.25
2020-08-09,aw_crypto,crypto,ofz_return,0.35
2020-08-09,aw_crypto,crypto,ruonia_return,0.1
2020-08-09,ew_base,base,gold_return,0.25
2020-08-09,ew_base,base,moex_return,0.25
2020-08-09,ew_base,base,ofz_return,0.25
2020-08-09,ew_base,base,ruonia_return,0.25
2020-08-09,ew_crypto,crypto,btc_return,0.16666666666666666
2020-08-09,ew_crypto,crypto,eth_return,0.16666666666666666
2020-08-09,ew_crypto,crypto,gold_return,0.16666666666666666
2020-08-09,ew_crypto,crypto,moex_return,0.16666666666666666
2020-08-09,ew_crypto,crypto,ofz_return,0.16666666666666666
2020-08-09,ew_crypto,crypto,ruonia_return,0.16666666666666666
2020-08-09,hybrid_base,base,gold_return,0.12041058128433055
2020-08-09,hybrid_base,base,moex_return,0.16493112985313257
2020-08-09,hybrid_base,base,ofz_return,0.21339644585036927
2020-08-09,hybrid_base,base,ruonia_return,0.5012618430121676
2020-08-09,hybrid_crypto,crypto,btc_return,0.04014694541980569
2020-08-09,hybrid_crypto,crypto,eth_return,0.03756051784360309
2020-08-09,hybrid_crypto,crypto,gold_return,0.22771338851203518
2020-08-09,hybrid_crypto,crypto,moex_return,0.21931976309589446
2020-08-09,hybrid_crypto,crypto,ofz_return,0.42525938512864886
2020-08-09,hybrid_crypto,crypto,ruonia_return,0.050000000000012784
2020-08-09,hybrid_loose_base,base,gold_return,0.07265693005492888
2020-08-09,hybrid_loose_base,base,moex_return,0.08388980776501213
2020-08-09,hybrid_loose_base,base,ofz_return,0.13143431336059083
2020-08-09,hybrid_loose_base,base,ruonia_return,0.7120189488194683
2020-08-09,hybrid_loose_crypto,crypto,btc_return,0.03423511267168909
2020-08-09,hybrid_loose_crypto,crypto,eth_return,0.030096828549764938
2020-08-09,hybrid_loose_crypto,crypto,gold_return,0.24434142161925623
2020-08-09,hybrid_loose_crypto,crypto,moex_return,0.20091162095343107
2020-08-09,hybrid_loose_crypto,crypto,ofz_return,0.4704150162058381
2020-08-09,hybrid_loose_crypto,crypto,ruonia_return,0.02000000000002045
2020-08-09,hybrid_ruonia_capped_base,base,gold_return,0.18107284292958387
2020-08-09,hybrid_ruonia_capped_base,base,moex_return,0.24802262601469105
2020-08-09,hybrid_ruonia_capped_base,base,ofz_return,0.32090453105572503
2020-08-09,hybrid_ruonia_capped_base,base,ruonia_return,0.25
2020-08-09,hybrid_ruonia_capped_crypto,crypto,btc_return,0.04014694541980569
2020-08-09,hybrid_ruonia_capped_crypto,crypto,eth_return,0.03756051784360309
2020-08-09,hybrid_ruonia_capped_crypto,crypto,gold_return,0.22771338851203518
2020-08-09,hybrid_ruonia_capped_crypto,crypto,moex_return,0.21931976309589446
2020-08-09,hybrid_ruonia_capped_crypto,crypto,ofz_return,0.42525938512864886
2020-08-09,hybrid_ruonia_capped_crypto,crypto,ruonia_return,0.050000000000012784
2020-08-09,hybrid_unconstrained_base,base,gold_return,0.040821170386642826
2020-08-09,hybrid_unconstrained_base,base,moex_return,0.02986225208331365
2020-08-09,hybrid_unconstrained_base,base,ofz_return,0.07679289497964256
2020-08-09,hybrid_unconstrained_base,base,ruonia_return,0.852523682550401
2020-08-09,hybrid_unconstrained_crypto,crypto,btc_return,0.030293893994599756
2020-08-09,hybrid_unconstrained_crypto,crypto,eth_return,0.025121079636989247
2020-08-09,hybrid_unconstrained_crypto,crypto,gold_return,0.2554272794876701
2020-08-09,hybrid_unconstrained_crypto,crypto,moex_return,0.18863962685480853
2020-08-09,hybrid_unconstrained_crypto,crypto,ofz_return,0.5005181200259324
2020-08-09,hybrid_unconstrained_crypto,crypto,ruonia_return,0.0
2020-08-09,mv_sample_base,base,gold_return,0.0011936313106108015
2020-08-09,mv_sample_base,base,moex_return,1.3877787807814457e-17
2020-08-09,mv_sample_base,base,ofz_return,0.0013310075403093202
2020-08-09,mv_sample_base,base,ruonia_return,0.9974753611490799
2020-08-09,mv_sample_crypto,crypto,btc_return,0.0
2020-08-09,mv_sample_crypto,crypto,eth_return,3.633902703007641e-05
2020-08-09,mv_sample_crypto,crypto,gold_return,0.0011450141461413516
2020-08-09,mv_sample_crypto,crypto,moex_return,1.524659305057741e-20
2020-08-09,mv_sample_crypto,crypto,ofz_return,0.001165160455528346
2020-08-09,mv_sample_crypto,crypto,ruonia_return,0.9976534863713002
2020-08-09,mv_shrink_base,base,gold_return,0.08077853095261205
2020-08-09,mv_shrink_base,base,moex_return,0.0218194353811713
2020-08-09,mv_shrink_base,base,ofz_return,0.28396286807033344
2020-08-09,mv_shrink_base,base,ruonia_return,0.6134391655958833
2020-08-09,mv_shrink_crypto,crypto,btc_return,2.470328633139121e-18
2020-08-09,mv_shrink_crypto,crypto,eth_return,9.34252713853206e-19
2020-08-09,mv_shrink_crypto,crypto,gold_return,0.15889638712194834
2020-08-09,mv_shrink_crypto,crypto,moex_return,0.10178293639999719
2020-08-09,mv_shrink_crypto,crypto,ofz_return,0.3013537890031352
2020-08-09,mv_shrink_crypto,crypto,ruonia_return,0.43796688747491924
2020-08-09,rp_sample_base,base,gold_return,0.040821170386642826
2020-08-09,rp_sample_base,base,moex_return,0.02986225208331365
2020-08-09,rp_sample_base,base,ofz_return,0.07679289497964256
2020-08-09,rp_sample_base,base,ruonia_return,0.852523682550401
2020-08-09,rp_sample_crypto,crypto,btc_return,0.030293893994599756
2020-08-09,rp_sample_crypto,crypto,eth_return,0.025121079636989247
2020-08-09,rp_sample_crypto,crypto,gold_return,0.2554272794876701
2020-08-09,rp_sample_crypto,crypto,moex_return,0.18863962685480853
2020-08-09,rp_sample_crypto,crypto,ofz_return,0.5005181200259324
2020-08-09,rp_sample_crypto,crypto,ruonia_return,0.0
2020-08-09,rp_shrink_base,base,gold_return,0.16658413972994088
2020-08-09,rp_shrink_base,base,moex_return,0.13192960751002913
2020-08-09,rp_shrink_base,base,ofz_return,0.2600290747578912
2020-08-09,rp_shrink_base,base,ruonia_return,0.44145717800213874
2020-08-09,rp_shrink_crypto,crypto,btc_return,0.02812850332525472
2020-08-09,rp_shrink_crypto,crypto,eth_return,0.023613574582544847
2020-08-09,rp_shrink_crypto,crypto,gold_return,0.1877293388794604
2020-08-09,rp_shrink_crypto,crypto,moex_return,0.15702042675612576
2020-08-09,rp_shrink_crypto,crypto,ofz_return,0.25764708139113285
2020-08-09,rp_shrink_crypto,crypto,ruonia_return,0.34586107506548147
2020-11-08,aw_base,base,gold_return,0.2
2020-11-08,aw_base,base,moex_return,0.3
2020-11-08,aw_base,base,ofz_return,0.35
2020-11-08,aw_base,base,ruonia_return,0.15
2020-11-08,aw_crypto,crypto,btc_return,0.05
2020-11-08,aw_crypto,crypto,eth_return,0.05
2020-11-08,aw_crypto,crypto,gold_return,0.2
2020-11-08,aw_crypto,crypto,moex_return,0.25
2020-11-08,aw_crypto,crypto,ofz_return,0.35
2020-11-08,aw_crypto,crypto,ruonia_return,0.1
2020-11-08,ew_base,base,gold_return,0.25
2020-11-08,ew_base,base,moex_return,0.25
2020-11-08,ew_base,base,ofz_return,0.25
2020-11-08,ew_base,base,ruonia_return,0.25
2020-11-08,ew_crypto,crypto,btc_return,0.16666666666666666
2020-11-08,ew_crypto,crypto,eth_return,0.16666666666666666
2020-11-08,ew_crypto,crypto,gold_return,0.16666666666666666
2020-11-08,ew_crypto,crypto,moex_return,0.16666666666666666
2020-11-08,ew_crypto,crypto,ofz_return,0.16666666666666666
2020-11-08,ew_crypto,crypto,ruonia_return,0.16666666666666666
2020-11-08,hybrid_base,base,gold_return,0.12013016904541385
2020-11-08,hybrid_base,base,moex_return,0.16450393207226083
2020-11-08,hybrid_base,base,ofz_return,0.21333978817416338
2020-11-08,hybrid_base,base,ruonia_return,0.5020261107081619
2020-11-08,hybrid_crypto,crypto,btc_return,0.04131716288351676
2020-11-08,hybrid_crypto,crypto,eth_return,0.03845175918719961
2020-11-08,hybrid_crypto,crypto,gold_return,0.22959646391765612
2020-11-08,hybrid_crypto,crypto,moex_return,0.2155494105154828
2020-11-08,hybrid_crypto,crypto,ofz_return,0.42508520349614476
2020-11-08,hybrid_crypto,crypto,ruonia_return,0.05
2020-11-08,hybrid_loose_base,base,gold_return,0.07220827047266215
2020-11-08,hybrid_loose_base,base,moex_return,0.08320629131561735
2020-11-08,hybrid_loose_base,base,ofz_return,0.1313436610786614
2020-11-08,hybrid_loose_base,base,ruonia_return,0.7132417771330591
2020-11-08,hybrid_loose_crypto,crypto,btc_return,0.0361074606136268
2020-11-08,hybrid_loose_crypto,crypto,eth_return,0.03152281469951937
2020-11-08,hybrid_loose_crypto,crypto,gold_return,0.24735434226824973
2020-11-08,hybrid_loose_crypto,crypto,moex_return,0.1948790568247724
2020-11-08,hybrid_loose_crypto,crypto,ofz_return,0.47013632559383156
2020-11-08,hybrid_loose_crypto,crypto,ruonia_return,0.02
2020-11-08,hybrid_ruonia_capped_base,base,gold_return,0.18092841556850903
2020-11-08,hybrid_ruonia_capped_base,base,moex_return,0.2477598759839592
2020-11-08,hybrid_ruonia_capped_base,base,ofz_return,0.32131170844753176
2020-11-08,hybrid_ruonia_capped_base,base,ruonia_return,0.25
2020-11-08,hybrid_ruonia_capped_crypto,crypto,btc_return,0.04131716288351676
2020-11-08,hybrid_ruonia_capped_crypto,crypto,eth_return,0.03845175918719961
2020-11-08,hybrid_ruonia_capped_crypto,crypto,gold_return,0.22959646391765612
2020-11-08,hybrid_ruonia_capped_crypto,crypto,moex_return,0.2155494105154828
2020-11-08,hybrid_ruonia_capped_crypto,crypto,ofz_return,0.42508520349614476
2020-11-08,hybrid_ruonia_capped_crypto,crypto,ruonia_return,0.05
2020-11-08,hybrid_unconstrained_base,base,gold_return,0.040260333465427185
2020-11-08,hybrid_unconstrained_base,base,moex_return,0.029007861444418092
2020-11-08,hybrid_unconstrained_base,base,ofz_return,0.07667955552087684
2020-11-08,hybrid_unconstrained_base,base,ruonia_return,0.8540522495692778
2020-11-08,hybrid_unconstrained_crypto,crypto,btc_return,0.03263426306223964
2020-11-08,hybrid_unconstrained_crypto,crypto,eth_return,0.02690347755422552
2020-11-08,hybrid_unconstrained_crypto,crypto,gold_return,0.25919313129129506
2020-11-08,hybrid_unconstrained_crypto,crypto,moex_return,0.18109860456645854
2020-11-08,hybrid_unconstrained_crypto,crypto,ofz_return,0.5001705235257813
2020-11-08,hybrid_unconstrained_crypto,crypto,ruonia_return,0.0
2020-11-08,mv_sample_base,base,gold_return,0.0007621604204238895
2020-11-08,mv_sample_base,base,moex_return,1.3877787807814454e-17
2020-11-08,mv_sample_base,base,ofz_return,0.0011703689553395622
2020-11-08,mv_sample_base,base,ruonia_return,0.9980674706242365
2020-11-08,mv_sample_crypto,crypto,btc_return,0.0
2020-11-08,mv_sample_crypto,crypto,eth_return,8.314219346081612e-05
2020-11-08,mv_sample_crypto,crypto,gold_return,0.0006754460980199258
2020-11-08,mv_sample_crypto,crypto,moex_return,1.0333801956502465e-19
2020-11-08,mv_sample_crypto,crypto,ofz_return,0.0007684449072725279
2020-11-08,mv_sample_crypto,crypto,ruonia_return,0.9984729668012468
2020-11-08,mv_shrink_base,base,gold_return,0.07316625110344928
2020-11-08,mv_shrink_base,base,moex_return,0.014576364836635863
2020-11-08,mv_shrink_base,base,ofz_return,0.2806015812882672
2020-11-08,mv_shrink_base,base,ruonia_return,0.6316558027716477
2020-11-08,mv_shrink_crypto,crypto,btc_return,6.933467471748679e-19
2020-11-08,mv_shrink_crypto,crypto,eth_return,0.0
2020-11-08,mv_shrink_crypto,crypto,gold_return,0.15998817016157973
2020-11-08,mv_shrink_crypto,crypto,moex_return,0.10003712401075802
2020-11-08,mv_shrink_crypto,crypto,ofz_return,0.30357220935402585
2020-11-08,mv_shrink_crypto,crypto,ruonia_return,0.43640249647363644
2020-11-08,rp_sample_base,base,gold_return,0.040260333465427185
2020-11-08,rp_sample_base,base,moex_return,0.029007861444418092
2020-11-08,rp_sample_base,base,ofz_return,0.07667955552087684
2020-11-08,rp_sample_base,base,ruonia_return,0.8540522495692778
2020-11-08,rp_sample_crypto,crypto,btc_return,0.03263426306223964
2020-11-08,rp_sample_crypto,crypto,eth_return,0.02690347755422552
2020-11-08,rp_sample_crypto,crypto,gold_return,0.25919313129129506
2020-11-08,rp_sample_crypto,crypto,moex_return,0.18109860456645854
2020-11-08,rp_sample_crypto,crypto,ofz_return,0.5001705235257813
2020-11-08,rp_sample_crypto,crypto,ruonia_return,0.0
2020-11-08,rp_shrink_base,base,gold_return,0.1620431787170219
2020-11-08,rp_shrink_base,base,moex_return,0.12534711233731347
2020-11-08,rp_shrink_base,base,ofz_return,0.2584626535910274
2020-11-08,rp_shrink_base,base,ruonia_return,0.4541470553546373
2020-11-08,rp_shrink_crypto,crypto,btc_return,0.03050357014646977
2020-11-08,rp_shrink_crypto,crypto,eth_return,0.025475899757507144
2020-11-08,rp_shrink_crypto,crypto,gold_return,0.1904608599253411
2020-11-08,rp_shrink_crypto,crypto,moex_return,0.15210577973790745
2020-11-08,rp_shrink_crypto,crypto,ofz_return,0.25678252653900113
2020-11-08,rp_shrink_crypto,crypto,ruonia_return,0.34467136389377356
2021-02-21,aw_base,base,gold_return,0.2
2021-02-21,aw_base,base,moex_return,0.3
2021-02-21,aw_base,base,ofz_return,0.35
2021-02-21,aw_base,base,ruonia_return,0.15
2021-02-21,aw_crypto,crypto,btc_return,0.05
2021-02-21,aw_crypto,crypto,eth_return,0.05
2021-02-21,aw_crypto,crypto,gold_return,0.2
2021-02-21,aw_crypto,crypto,moex_return,0.25
2021-02-21,aw_crypto,crypto,ofz_return,0.35
2021-02-21,aw_crypto,crypto,ruonia_return,0.1
2021-02-21,ew_base,base,gold_return,0.25
2021-02-21,ew_base,base,moex_return,0.25
2021-02-21,ew_base,base,ofz_return,0.25
2021-02-21,ew_base,base,ruonia_return,0.25
2021-02-21,ew_crypto,crypto,btc_return,0.16666666666666666
2021-02-21,ew_crypto,crypto,eth_return,0.16666666666666666
2021-02-21,ew_crypto,crypto,gold_return,0.16666666666666666
2021-02-21,ew_crypto,crypto,moex_return,0.16666666666666666
2021-02-21,ew_crypto,crypto,ofz_return,0.16666666666666666
2021-02-21,ew_crypto,crypto,ruonia_return,0.16666666666666666
2021-02-21,hybrid_base,base,gold_return,0.11972205777110799
2021-02-21,hybrid_base,base,moex_return,0.16504303189199757
2021-02-21,hybrid_base,base,ofz_return,0.21297144446224295
2021-02-21,hybrid_base,base,ruonia_return,0.5022634658746514
2021-02-21,hybrid_crypto,crypto,btc_return,0.04184940509710543
2021-02-21,hybrid_crypto,crypto,eth_return,0.03823150223090908
2021-02-21,hybrid_crypto,crypto,gold_return,0.2284635596925538
2021-02-21,hybrid_crypto,crypto,moex_return,0.21514526194174083
2021-02-21,hybrid_crypto,crypto,ofz_return,0.42631027103769087
2021-02-21,hybrid_crypto,crypto,ruonia_return,0.05
2021-02-21,hybrid_loose_base,base,gold_return,0.07155529243377279
2021-02-21,hybrid_loose_base,base,moex_return,0.0840688510271961
2021-02-21,hybrid_loose_base,base,ofz_return,0.13075431113958874
2021-02-21,hybrid_loose_base,base,ruonia_return,0.7136215453994424
2021-02-21,hybrid_loose_crypto,crypto,btc_return,0.03695904815536868
2021-02-21,hybrid_loose_crypto,crypto,eth_return,0.03117040356945452
2021-02-21,hybrid_loose_crypto,crypto,gold_return,0.2455416955080861
2021-02-21,hybrid_loose_crypto,crypto,moex_return,0.19423241910678535
2021-02-21,hybrid_loose_crypto,crypto,ofz_return,0.47209643366030546
2021-02-21,hybrid_loose_crypto,crypto,ruonia_return,0.020000000000000004
2021-02-21,hybrid_ruonia_capped_base,base,gold_return,0.18039974398527506
2021-02-21,hybrid_ruonia_capped_base,base,moex_return,0.24869035208861162
2021-02-21,hybrid_ruonia_capped_base,base,ofz_return,0.32090990392611335
2021-02-21,hybrid_ruonia_capped_base,base,ruonia_return,0.25000000000000006
2021-02-21,hybrid_ruonia_capped_crypto,crypto,btc_return,0.04184940509710543
2021-02-21,hybrid_ruonia_capped_crypto,crypto,eth_return,0.03823150223090908
2021-02-21,hybrid_ruonia_capped_crypto,crypto,gold_return,0.2284635596925538
2021-02-21,hybrid_ruonia_capped_crypto,crypto,moex_return,0.21514526194174083
2021-02-21,hybrid_ruonia_capped_crypto,crypto,ofz_return,0.42631027103769087
2021-02-21,hybrid_ruonia_capped_crypto,crypto,ruonia_return,0.05
2021-02-21,hybrid_unconstrained_base,base,gold_return,0.039444136356589644
2021-02-21,hybrid_unconstrained_base,base,moex_return,0.03008607361912029
2021-02-21,hybrid_unconstrained_base,base,ofz_return,0.07594283338993836
2021-02-21,hybrid_unconstrained_base,base,ruonia_return,0.8545269566343517
2021-02-21,hybrid_unconstrained_crypto,crypto,btc_return,0.03369879745165344
2021-02-21,hybrid_unconstrained_crypto,crypto,eth_return,0.02646304392031223
2021-02-21,hybrid_unconstrained_crypto,crypto,gold_return,0.2569270246235898
2021-02-21,hybrid_unconstrained_crypto,crypto,moex_return,0.18029022167529057
2021-02-21,hybrid_unconstrained_crypto,crypto,ofz_return,0.5026209123291542
2021-02-21,hybrid_unconstrained_crypto,crypto,ruonia_return,8.645956460200263e-19
2021-02-21,mv_sample_base,base,gold_return,0.0
2021-02-21,mv_sample_base,base,moex_return,0.0007261483048021175
2021-02-21,mv_sample_base,base,ofz_return,7.623296525288703e-20
2021-02-21,mv_sample_base,base,ruonia_return,0.9992738516951979
2021-02-21,mv_sample_crypto,crypto,btc_return,0.00013785555390450266
2021-02-21,mv_sample_crypto,crypto,eth_return,0.00023062911080336276
2021-02-21,mv_sample_crypto,crypto,gold_return,8.067988822597211e-20
2021-02-21,mv_sample_crypto,crypto,moex_return,6.788220240597811e-05
2021-02-21,mv_sample_crypto,crypto,ofz_return,0.0
2021-02-21,mv_sample_crypto,crypto,ruonia_return,0.9995636331328862
2021-02-21,mv_shrink_base,base,gold_return,0.06473480975052893
2021-02-21,mv_shrink_base,base,moex_return,0.015724824321468534
2021-02-21,mv_shrink_base,base,ofz_return,0.27128829417123823
2021-02-21,mv_shrink_base,base,ruonia_return,0.6482520717567644
2021-02-21,mv_shrink_crypto,crypto,btc_return,3.615412899940143e-18
2021-02-21,mv_shrink_crypto,crypto,eth_return,0.0
2021-02-21,mv_shrink_crypto,crypto,gold_return,0.15452338435248214
2021-02-21,mv_shrink_crypto,crypto,moex_return,0.10277370809702255
2021-02-21,mv_shrink_crypto,crypto,ofz_return,0.30176710445530375
2021-02-21,mv_shrink_crypto,crypto,ruonia_return,0.4409358030951916
2021-02-21,rp_sample_base,base,gold_return,0.039444136356589644
2021-02-21,rp_sample_base,base,moex_return,0.03008607361912029
2021-02-21,rp_sample_base,base,ofz_return,0.07594283338993836
2021-02-21,rp_sample_base,base,ruonia_return,0.8545269566343517
2021-02-21,rp_sample_crypto,crypto,btc_return,0.03369879745165344
2021-02-21,rp_sample_crypto,crypto,eth_return,0.02646304392031223
2021-02-21,rp_sample_crypto,crypto,gold_return,0.2569270246235898
2021-02-21,rp_sample_crypto,crypto,moex_return,0.18029022167529057
2021-02-21,rp_sample_crypto,crypto,ofz_return,0.5026209123291542
2021-02-21,rp_sample_crypto,crypto,ruonia_return,8.645956460200263e-19
2021-02-21,rp_shrink_base,base,gold_return,0.15709558086458705
2021-02-21,rp_shrink_base,base,moex_return,0.12522201726655657
2021-02-21,rp_shrink_base,base,ofz_return,0.2546416564389965
2021-02-21,rp_shrink_base,base,ruonia_return,0.4630407454298599
2021-02-21,rp_shrink_crypto,crypto,btc_return,0.031186068219610036
2021-02-21,rp_shrink_crypto,crypto,eth_return,0.024733386246122976
2021-02-21,rp_shrink_crypto,crypto,gold_return,0.18936183748708396
2021-02-21,rp_shrink_crypto,crypto,moex_return,0.1502193563175208
2021-02-21,rp_shrink_crypto,crypto,ofz_return,0.257808676486064
2021-02-21,rp_shrink_crypto,crypto,ruonia_return,0.34669067524359815
2021-05-23,aw_base,base,gold_return,0.2
2021-05-23,aw_base,base,moex_return,0.3
2021-05-23,aw_base,base,ofz_return,0.35
2021-05-23,aw_base,base,ruonia_return,0.15
2021-05-23,aw_crypto,crypto,btc_return,0.05
2021-05-23,aw_crypto,crypto,eth_return,0.05
2021-05-23,aw_crypto,crypto,gold_return,0.2
2021-05-23,aw_crypto,crypto,moex_return,0.25
2021-05-23,aw_crypto,crypto,ofz_return,0.35
2021-05-23,aw_crypto,crypto,ruonia_return,0.1
2021-05-23,ew_base,base,gold_return,0.25
2021-05-23,ew_base,base,moex_return,0.25
2021-05-23,ew_base,base,ofz_return,0.25
2021-05-23,ew_base,base,ruonia_return,0.25
2021-05-23,ew_crypto,crypto,btc_return,0.16666666666666666
2021-05-23,ew_crypto,crypto,eth_return,0.16666666666666666
2021-05-23,ew_crypto,crypto,gold_return,0.16666666666666666
2021-05-23,ew_crypto,crypto,moex_return,0.16666666666666666
2021-05-23,ew_crypto,crypto,ofz_return,0.16666666666666666
2021-05-23,ew_crypto,crypto,ruonia_return,0.16666666666666666
